月份,Y22-01,Y22-02,Y22-03,Y22-04,Y22-05,Y22-06,Y22-07,Y22-08,Y22-09,Y22-10,Y22-11,Y22-12,地城市,大区,小区,门店编码,渠道,有效值数量,有效值占比
华润超级市场有限公司北京金融街华润万家好来超市,,0.0,,0.0,0.0,0.0,0.0,4413.8895,12325.1236,21976.951,12770.9324,8587.779,北京,北区,华北区,HR-0017,华润OLE,5,0.4166666666666667
华润越溪店,16887.7882,,,21488.7944,13247.3398,11172.86,8443.0301,13006.2523,10933.627,11390.6242,12065.5639,9692.5137,苏州,东区,苏沪区,HR-00183,华润,12,1.0
华润车坊店,16598.4471,28978.1462,152623.3107,25140.8986,15591.3517,11307.4754,11308.3753,18535.3512,,,13021.9869,,苏州,东区,苏沪区,SN-05628,华润,12,1.0
华润金枫店,23838.4101,21099.2394,198151.98277304566,24835.5503,11184.9441,10264.1358,7948.4734,15064.11,13520.9669,16333.6883,16464.1851,13236.6666,苏州,东区,苏沪区,HR-0038,华润,12,1.0
华润镇海店,,0.0,,5754.276,,11137.0426,11824.5216,18621.4698,10657.2542,12905.2807,12570.2961,10576.7156,宁波,东区,浙江区,ZJ-01006,华润,10,0.8333333333333334
华润青岛乐客城店,19364.305,21293.8636,28770.426,14225.982,,11972.792,23165.9435,16779.2582,19101.6345,19263.5846,14823.6097,12921.2061,青岛,北区,鲁东区,HR-SD-0006,家家悦,12,1.0
华润青岛城阳丹山店,21597.3776,27204.3493,17411.4477,11487.6401,16121.8106,12754.4073,24045.346,,20472.1303,20006.9505,17129.855,15621.5436,青岛,北区,鲁东区,HR-SD-0005,家家悦,12,1.0
华润龙华店,,73419.1313,115040.3422,11170.8456,11684.7838,,9023.2953,19836.1571,15419.3146,20791.2815,12501.7521,16126.5694,深圳,南区,粤赣区,HRWJ-0054,华润,12,1.0
华润龙洞店,23228.7592,58817.8535,90729.6872,10602.3439,16439.7236,9185.7652,7030.1127,24563.6083,30269.5837,19016.2753,12162.425,13643.7747,广州,南区,湖广区,HRWJ-0095,华润,12,1.0
华联(北园店),10745.5174,20599.6619,12518.6105,13779.6417,14848.4313,21434.3015,22494.18,19410.2999,6335.7398,6595.8694,9619.3345,5278.1778,济南,北区,鲁西区,JN-00002,GT-MT,12,1.0
华联南京路店,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,8213.2214,,7959.3665,5125.2658,徐州,东区,苏沪区,JSR-N-04261,经销商,4,0.3333333333333333
南京中商金润发鼓楼购物中心有限公司,23777.31375,,37696.68150000001,24408.88955,33870.72735,39782.9458,52603.2437,45544.8348,37395.2611,50906.7886,53382.482,42540.3783,南京,东区,苏沪区,RTM-0028,大润发,12,1.0
南京中商金润发龙江超市有限公司,39715.968,58535.1609,45220.1953,,33051.4153,28486.142,31430.0603,34501.3138,,41391.7586,43102.6865,40808.3265,南京,东区,苏沪区,RTM-0029,大润发,12,1.0
南京中央金城仓储超市有限责任公司,30663.7763,20965.7207,38767.83515,27576.6038,40801.97415,46448.7638,65334.852,58071.3623,52421.0261,61731.7659,64448.9102,54275.8819,南京,东区,苏沪区,RTM-0030,大润发,12,1.0
南京市江宁万达店,27126.2682,55376.8736,117510.2327,41003.1547,32176.6215,24934.9856,38484.5778,39953.0667,25686.4747,,35739.2596,39409.4012,南京,东区,苏沪区,YH-00040,永辉,12,1.0
南京悦家超市有限公司,11453.8557,13854.4959,35418.5419,15432.853,10138.9285,7057.4957,5058.2511,5577.4485,7815.5308,9613.3746,5192.1104,818.0388,南京,东区,苏沪区,CRF-0040,家乐福,12,1.0
南京悦家超市有限公司河西中央公园店,9139.4779,7183.6007,17261.5197,10957.0489,7624.6631,33169.0869,0.0,,0.0,0.0,0.0,0.0,南京,东区,苏沪区,CRF-0106,家乐福,6,0.5
南京欧尚超市有限公司,,18945.4155,35096.8388,22932.5879,23638.1427,,,26429.6064,18372.5851,25733.1639,33160.1819,22731.2113,南京,东区,苏沪区,AUC-0010,大润发,12,1.0
南京欧尚超市有限公司应天店,22936.5098,0.0,44631.2278,29354.445,31254.3581,27056.645,38612.5952,38372.4608,30045.4187,,43725.3576,33991.7956,南京,东区,苏沪区,AUC-0027,大润发,11,0.9166666666666666
南京欧尚超市有限公司江宁店,37382.17295,28546.92725,,40524.71526666667,,34482.5713,48865.02235,40860.7678,32505.83395,43846.5494,45479.64725,39885.04145,南京,东区,苏沪区,AUC-0021,大润发,12,1.0
南京轩润超市有限公司,,38773.536,58859.0711,49573.7318,45636.9928,37644.6564,55565.1438,50286.8004,37671.7534,54785.5138,56257.054,41009.5545,南京,东区,苏沪区,RTM-N-00042,大润发,12,1.0
南充市南部大润发商业有限公司,21945.5534,18626.8967,29781.8485,,10097.4591,12776.2982,10881.7917,13168.5273,10823.1397,13478.055,,11492.4903,南部县,西区,四川区,RTM-0341,大润发,12,1.0
南充润华商业有限公司,35092.3347,30980.2444,83407.9388,29765.4166,21407.4748,26752.0073,,22020.8106,21705.7455,29078.3691,48206.2073,23850.0388,南充,西区,四川区,RTM-0210,大润发,12,1.0
南充润泰商业有限公司,25236.0032,16008.9505,72584.4355,15144.5727,12172.4656,22578.4603,13095.2525,15374.4569,,23530.346,38345.3662,19544.278,南充,西区,四川区,RTM-0213,大润发,12,1.0
南城百货亭江店33号店,11103.3777,13242.3396,,9898.8149,11116.8375,10454.3598,9698.0038,9925.8101,9796.2159,10424.4884,0.0,0.0,南宁,东区,湖北区,SC-17672,南城百货,10,0.8333333333333334
南城百货南铁店21号店,8126.0177,8299.6799,,7195.3004,7777.3294,7188.3754,3811.8756,4090.9612,3384.3833,7467.1998,0.0,0.0,南宁,东区,湖北区,SC-17662,南城百货,10,0.8333333333333334
南城百货城北店1号店,15021.6655,18381.248,49876.4766,12617.6933,13120.8754,14339.6204,12782.1912,13011.8936,12316.3457,,0.0,,南宁,东区,湖北区,SC-17659,南城百货,10,0.8333333333333334
南城百货新阳店11号店,7311.2881,7155.773,18280.9097,5792.2498,,5865.6115,5698.4855,5796.8667,5733.7587,6052.3652,0.0,0.0,南宁,东区,湖北区,SC-17664,南城百货,10,0.8333333333333334
南城百货明秀店42号店,7963.8347,9301.6657,,7595.9821,9162.7341,7174.0963,8137.62,8230.7958,8244.6756,,0.0,,南宁,东区,湖北区,SC-18637,南城百货,10,0.8333333333333334
南城百货柳太店46号店,5710.0223,7658.7652,15104.2406,6039.6811,5438.1803,5339.672,5236.9378,5443.0688,5345.6852,5526.7316,0.0,0.0,柳州,东区,湖北区,GXR-N-01717,南城百货,10,0.8333333333333334
南城百货柳州柳石店,7583.9685,7846.0131,12596.5119,,6539.8086,6104.8855,5857.4464,5981.1068,5697.6962,5773.327,0.0,0.0,柳州,东区,湖北区,SC-18671,南城百货,10,0.8333333333333334
南城百货柳州阳光100店,7208.4001,7076.0992,16292.5146,5855.1745,6039.5078,,5695.406,5966.9225,5768.8771,,0.0,,柳州,东区,湖北区,SC-18673,南城百货,10,0.8333333333333334
南城百货桂林临桂店,,7283.5955,21940.0637,5822.748,5970.716,5793.9204,,5726.4286,5830.9571,5913.9149,0.0,0.0,桂林,东区,湖北区,GHR-N-00071,南城百货,10,0.8333333333333334
南城百货桂林兴安店,6811.7674,8204.3797,12833.0263,6868.1474,7753.7421,5979.1426,6495.7197,6681.6612,,7420.5401,,0.0,桂林,东区,湖北区,GHR-N-00074,南城百货,10,0.8333333333333334
南城百货桂林国展店,15154.6201,17785.278,36554.3407,10649.0709,10242.3114,,,10027.5059,15484.2724,10052.3955,0.0,0.0,桂林,东区,湖北区,GHR-N-00068,南城百货,10,0.8333333333333334
南城百货步步高柳州广场路店,8183.1606,10575.0414,25937.3444,6336.7669,6758.0898,,6446.042,6530.2262,6488.4526,9877.8038,0.0,0.0,柳州,东区,湖北区,YUEGR-N-00084,南城百货,10,0.8333333333333334
南城百货白沙店23号店,7499.0535,,17125.6915,5732.8354,6759.4457,,3146.6037,6501.4531,2541.3105,6652.8203,0.0,0.0,南宁,东区,湖北区,SC-17670,南城百货,10,0.8333333333333334
南城百货碧翠园47号店,8399.4345,8418.9211,25272.3404,7744.786,8408.3796,7734.1001,7306.1034,,,7623.7909,,0.0,南宁,东区,湖北区,GXR-N-01714,南城百货,10,0.8333333333333334
南城百货良庆店9号店,10072.2083,11155.5437,25276.9155,8542.6504,9225.3532,7848.1382,8188.9507,,8289.8226,8306.182,0.0,,南宁,东区,湖北区,SC-17668,南城百货,10,0.8333333333333334
南城百货贵源店37号店,7130.5042,10213.5548,25532.4668,5836.6972,7320.968,7903.8312,1673.9695,6552.2486,2203.7593,6781.2634,0.0,0.0,南宁,东区,湖北区,SC-17661,南城百货,10,0.8333333333333334
南城百货青秀店12号店,6732.1491,8079.0209,12497.236,5681.8023,6463.8893,5177.2179,2172.4334,5357.2032,3056.2406,5986.2211,0.0,0.0,南宁,东区,湖北区,SC-17665,南城百货,10,0.8333333333333334
南宁青秀店,12165.4812,,33635.7186,19017.7585,13295.4015,7810.003,8439.5589,0.0,14891.4738,15842.753,12559.8687,18752.2271,南宁,南区,广西区,HRWJ-0657,华润,11,0.9166666666666666
南新店,20593.5034,40284.1718,68313.0908,8431.4701,11971.1863,7126.3566,7701.5255,14578.0713,11063.7032,15172.5747,10029.3415,11260.0447,深圳,南区,粤赣区,HRWJ-0152,华润,12,1.0
南昌中山天虹百货,0.0,0.0,,0.0,7936.9354,12204.9254,5217.6077,10149.1088,12513.5576,7751.9348,7576.3642,4821.316,南昌,南区,粤赣区,JX-00798,天虹,8,0.6666666666666666
南昌市五湖大润发商业有限公司,10346.9122,7316.1254,,10739.2888,8895.3649,12246.8994,9383.42,15279.775,11502.801,13056.7889,28103.4077,17057.2017,南昌,南区,粤赣区,RTM-0342,大润发,12,1.0
南昌红谷丽景天虹,5001.1367,5461.3485,60265.6882,4761.7868,4891.0116,5605.9628,4361.6827,5508.6642,7892.8269,9156.2303,5695.8802,2127.6515,南昌,南区,粤赣区,JX-00796,天虹,12,1.0
南昌西湖大润发商业有限公司,15512.5717,,44271.8646,13670.29,8852.9532,13301.8971,11789.3878,18542.7132,14273.7223,17427.8679,32096.0633,16724.804,南昌,南区,粤赣区,RTM-0087,大润发,12,1.0
南昌西湖大润发商业有限公司青山湖分公司,14300.746,,5077.9341,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,南昌,东区,湖北区,RTM-0275,大润发,3,0.25
南湾店,22700.1187,32761.4279,44588.8775,6096.2314,8540.8741,5684.7514,6362.1266,10077.1074,8420.8526,11594.3498,6413.3463,10381.9398,深圳,南区,粤赣区,HRWJ-00142,华润,12,1.0
南通大润发港闸店,79693.7674,53684.4645,,55355.503,57141.9971,47039.5416,72129.2662,63481.1499,,70081.7242,73342.5101,45868.1158,南通,东区,苏沪区,RTM-0325,大润发,12,1.0
南通山姆会员店,108123.902519882,,141881.0,90040.02094859854,91406.20729815422,,89429.11268583864,,74142.46164585685,119962.30877616093,101561.67951137872,103782.4073255118,南通,东区,苏沪区,SAM-N-00011,山姆,12,1.0
南通新欧尚超市有限公司港闸店,77554.2491,43457.0507,110866.2902,59972.8835,53956.3921,,57229.3706,49178.2363,41364.7992,49737.4246,53804.1662,40812.8725,南通,东区,苏沪区,AUC-0051,大润发,12,1.0
南通欧尚超市有限公司如东店,38302.7991,40380.9919,89387.3803,,39851.453,32739.3837,54495.0519,42654.3037,40720.5484,,,39545.8593,如东县,东区,苏沪区,AUC-N-00003,大润发,12,1.0
南通欧尚超市有限公司工农店,108123.902519882,40363.4918,106353.7092,40002.8717,46025.9065,38877.4769,61135.4025,41972.9522,39908.7548,50752.0003,52004.8389,42204.3285,南通,东区,苏沪区,AUC-0043,大润发,12,1.0
南通润茂商业有限公司,65286.1203,44970.8312,113453.4172,38363.225,44875.3427,41513.3227,69411.7697,51457.9447,49712.5034,63640.0982,72946.2386,,南通,东区,苏沪区,RTM-N-00066,大润发,12,1.0
南通通润发有限公司,66355.3999,57271.8467,143342.9576,39964.3092,51213.5532,46411.8578,66125.6041,52950.2441,45635.757,55495.4667,52147.905,34760.7569,南通,东区,苏沪区,RTM-0031,大润发,12,1.0
南阳万德隆仲景店,11373.586,10963.9382,10688.9588,9678.0789,4792.1731,8220.1379,,11273.9517,,11672.3162,10005.6829,4136.5223,南阳,北区,河南区,NY-00262,万德隆,12,1.0
南阳万德隆凤凰店,26969.4315,22826.7002,27488.4876,21200.0792,13478.5731,21927.45,20171.4838,,,21031.6155,24166.0986,11379.453,南阳,北区,河南区,NY-00051,万德隆,12,1.0
南阳万德隆南师店,12593.3864,16033.625,18648.6734,11115.7385,7253.3487,10909.4531,11003.0286,13327.4785,12295.1922,15918.6395,12040.0584,12159.1835,南阳,北区,河南区,NY-00010,万德隆,12,1.0
南阳万德隆唐河三店,38607.8336,37993.4026,56458.2017,,15079.1251,23404.9961,23700.9111,31899.9124,26076.6069,32564.7912,30190.6439,10347.1008,南阳,北区,河南区,NY-00133,万德隆,12,1.0
南阳万德隆府衙店,8245.551,7745.2994,12965.9727,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,南阳,北区,河南区,NY-00050,万德隆,3,0.25
南阳万德隆新野店,10203.8401,16596.628,,11995.8023,7203.0166,15652.6767,16839.0244,16886.9213,,16742.1369,17435.394,,南阳,北区,河南区,NY-00043,万德隆,12,1.0
南阳万德隆理工店,22508.5178,21316.3886,24743.9906,20887.7144,13703.9507,20808.4877,24263.2448,,16994.7081,20823.9263,24536.4165,8460.4546,南阳,北区,河南区,HBR3-N-02048,万德隆,12,1.0
南阳万德隆盛德美店,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42813.6619,28216.9648,17107.7365,洛阳,北区,河南区,NY-00001,洛阳大张,3,0.25
南阳万德隆社旗店,17926.8012,10207.6539,19569.5505,12105.6087,7504.6611,12250.6142,18782.0977,11189.5528,13452.2232,,17079.7089,14465.3361,南阳,北区,河南区,NY-00181,万德隆,12,1.0
南阳万德隆邓州四店,20889.5475,22246.2967,,22118.9512,12180.8788,,23297.4487,26225.7071,23132.2083,25134.6169,26404.1488,9623.3837,南阳,北区,河南区,NY-00134,万德隆,12,1.0
南阳万德隆邓州皇马店,0.0,0.0,0.0,10203.4958,10235.5796,12135.214,10349.1745,6855.3469,12268.0701,,5347.1522,3420.9356,南阳,北区,河南区,HNR-N-06194,万德隆,9,0.75
南阳万德隆镇平时代广场店,27200.3545,,37873.1204,32063.0365,13398.8416,32072.699,24994.4859,,23336.536,34553.1655,32644.0219,24210.557,南阳,北区,河南区,HBR3-N-02046,万德隆,12,1.0
南阳万德隆高新店,13476.3811,15172.8494,17806.2122,9841.615,7495.5592,13248.9714,13843.634,,11899.0315,15256.2785,12504.7731,4239.961,南阳,北区,河南区,NY-00042,万德隆,12,1.0
友嘉长兴购物店,0.0,,0.0,0.0,0.0,,0.0,0.0,8038.7334,6367.3608,8844.3138,8855.2667,大连,北区,东北区,DL-00004,GT-MT,4,0.3333333333333333
友好商场,29836.8038,25750.2646,28304.8649,26206.9454,27780.399,20692.2444,27774.9761,5810.1175,28401.3489,0.0,0.0,26176.4024,阿克苏,西区,西北区,NC-01007,GT-MT,10,0.8333333333333334
友好昊元上品,,21862.6004,24948.3924,22663.0725,22128.4159,17013.3072,19126.2047,,0.0,0.0,0.0,0.0,乌鲁木齐,西区,西北区,WLMQ-00470,GT-MT,8,0.6666666666666666
友好超市天池路店,35878.7424,30147.1925,34120.5621,30794.9095,30692.3603,,28734.6913,9758.7173,0.0,,0.0,0.0,乌鲁木齐,西区,西北区,XBR-N-02599,GT-MT,8,0.6666666666666666
友好超市长春路店,24290.9818,19597.4536,7634.49,21336.9631,,18571.6735,19006.5883,1114.4945,0.0,0.0,0.0,,乌鲁木齐,西区,西北区,WLMQ-00065,GT-MT,9,0.75
双鸭山大润发商业有限公司,73526.4347,9694.6649,26663.1675,10711.3185,12738.3929,14023.1518,23494.0705,15353.2124,10551.2803,,18557.2595,32186.7327,双鸭山,北区,东北区,RTM-N-00049,大润发,12,1.0
发发店-上海新欧尚超市有限公司广州高德发发店,33402.0903,23802.8081,48268.7115,22465.1349,18602.2703,24577.7493,,32585.3237,35816.5006,41779.2038,39232.4841,35590.4287,广州,南区,湖广区,AUC-0049,大润发,12,1.0
句容建设路义台街购物广场,12812.4323,9340.8294,15371.2078,12665.774,7740.0571,5787.1002,9753.5799,4460.1168,6196.5746,5455.7065,4621.5427,4739.5625,南京,东区,苏沪区,HRSG-N-00298,苏果,12,1.0
句容都市晴园平价店,17863.0872,10492.3205,17211.3215,,8760.7196,5365.3005,10410.1478,6893.4868,7928.385,8682.3274,7035.4554,7487.3268,句容,东区,苏沪区,RESEARCH-1772,苏果,12,1.0
台州欧尚超市有限公司台州东海店,99339.807,73138.0728,119454.4254,66170.0012,62696.2197,53293.0615,88739.0641,66621.4678,53622.7619,78170.6572,,62108.2992,台州,东区,浙江区,AUC-0022,大润发,12,1.0
合力湄潭太阳城店,0.0,6332.9881,5855.877,4055.544,5254.109,,2790.088,6182.2812,4561.6209,1940.205,4540.6907,2126.6684,遵义,西区,云贵区,YUGR-N-00124,合力,11,0.9166666666666666
合力红果生活超市,6657.9475,7258.7607,11992.0785,9945.1339,5656.2444,,10095.7616,9053.4192,10454.283,,,4071.5972,六盘水,西区,云贵区,GY-00457,合力,12,1.0
合力美的林城阳关店,0.0,4468.1565,7379.0952,7349.3482,4457.859,,6040.2032,7822.192,,4362.6799,5388.6362,2705.1363,贵阳,西区,云贵区,YUGR-N-00046,合力,11,0.9166666666666666
合力连锁德江店,4999.8313,,,5133.7323,5803.7375,6842.9426,3829.7323,6407.4861,3453.3305,4507.6893,4698.1993,3042.5948,德江,西区,云贵区,GY-00357,合力,12,1.0
合力连锁瓮安店,7915.1606,,11065.311,8900.3904,7095.5389,7267.5912,10240.6017,10812.309,8104.2718,7430.6427,,3940.4842,黔南州,西区,云贵区,GY-00222,合力,12,1.0
合力连锁花溪店,3754.1478,4868.4446,6500.2951,13329.614,2849.5737,3937.6368,5743.1183,5955.4133,5611.0001,3345.7336,3269.5853,1560.6621,贵阳,西区,云贵区,GY-00220,合力,12,1.0
合力铜仁麒龙会展城店,5947.0829,5398.7494,11358.8233,6222.5481,4239.5261,4474.0937,6987.7342,8978.9962,5962.6974,7149.6403,4556.7756,2671.3535,铜仁,西区,云贵区,YGR-N-00814,合力,12,1.0
合川区合川宝龙店,15951.1489,47454.2113,122545.3174,10574.1852,9599.4428,1311.9931,10463.7324,18270.3482,13122.809,20081.6283,14182.8966,12283.7967,重庆,西区,重庆区,YH-00121,永辉,12,1.0
合肥万象城OLE店,0.0,,0.0,0.0,0.0,0.0,0.0,11162.183,18456.3738,16915.0692,,15852.8425,合肥,东区,安徽区,HRSG-N-00006,华润OLE,5,0.4166666666666667
合肥市北城购物中心店,30094.5633,64321.476,79869.8958,35145.6253,17789.5653,18520.2332,33370.0672,37492.7404,19301.4644,28398.322,28817.5307,40521.6383,合肥,东区,安徽区,YH-00078,永辉,12,1.0
合肥市黄山路大溪地店,25179.694,47783.985,83829.8285,33348.701,13272.1653,12270.5505,24020.3792,24573.5486,20839.9137,28958.7636,23121.9525,19620.0531,合肥,东区,安徽区,YH-00035,永辉,12,1.0
合肥悦家商业有限公司长江店,18383.1096,23662.6603,42198.8476,13853.4949,17919.6376,14242.6486,8937.0246,0.0,0.0,0.0,0.0,0.0,合肥,东区,安徽区,CRF-0028,家乐福,7,0.5833333333333334
合肥清溪大润发商业有限公司,36080.7665,31072.3437,61548.972,36507.4529,30831.7087,28415.0931,43322.8501,35776.9789,31995.9574,46729.8031,49583.6608,35301.8252,合肥,东区,安徽区,RTM-0083,大润发,12,1.0
合肥铜陵北,17744.804,15417.1916,19167.1352,13685.4126,8449.7343,6189.1455,,5928.7752,,12549.1829,5063.3615,5843.9291,合肥,东区,安徽区,TES-0154,苏果,12,1.0
吉之岛广州凤凰城店,17505.4095,94899.31835774095,110873.9687,16732.3194,20031.5744,90891.0573864467,15196.2232,17871.9604,14730.7547,,9347.8346,9598.5364,广州,南区,湖广区,JSO-0024,吉之岛,12,1.0
吉之岛广州高德置地广场店,28924.3616,94899.31835774095,133046.9325,19219.4295,32128.4175,90891.0573864467,27354.913,31539.6791,,,0.0,0.0,广州,南区,湖广区,JSO-0020,吉之岛,10,0.8333333333333334
吉之岛新塘购物中心,14094.762,84414.4272,84919.8707,,18329.603,,17470.0224,25774.2482,18570.4139,119962.30877616093,8308.0131,9893.5035,广州,南区,湖广区,HGR-N-10122,吉之岛,12,1.0
吉之岛深圳永旺友谊东湖店,27008.11,,123799.7157,31152.7359,41446.4428,,33010.7849,35094.5587,28579.874,,14703.4214,14133.1892,深圳,南区,粤赣区,JSO-0002,吉之岛,12,1.0
吉安市大润发商业有限公司,15844.5536,7455.1235,43474.6813,5040.885,4182.5286,5899.8435,4067.0795,,6381.5403,10959.7757,28476.7586,8257.5391,吉安,南区,粤赣区,RTM-N-00092,大润发,12,1.0
同曦万尚商城社区店,12566.9714,6907.4246,12350.5188,7705.5171,7060.86,6298.9597,8796.8393,2934.3292,,7825.9985,4928.1501,7831.4917,南京,东区,苏沪区,SUG-00548,苏果,12,1.0
启东润泰商业有限公司,62018.3566,,119046.163,76830.3851,46245.0305,44132.1412,,64196.2546,,57256.9273,66378.1773,49519.3696,启东,东区,苏沪区,RTM-N-00047,大润发,12,1.0
吴江市润泰商业有限公司,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,72902.2644,74055.0317,59511.3823,苏州,东区,苏沪区,RTM-0054,大润发,3,0.25
呼和浩特华润万家新华东街店,12637.8451,8115.496,9426.8526,7021.3336,,7282.7966,0.0,0.0,0.0,0.0,0.0,0.0,呼和浩特,北区,华北区,HRWJ-0357,华润,6,0.5
呼和浩特家乐福商业有限公司,4652.4316,4971.6576,16022.4257,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,呼和浩特,北区,华北区,CRF-0328,家乐福,3,0.25
呼和浩特振华超市,0.0,0.0,0.0,0.0,0.0,0.0,17104.23,15060.2354,16245.2595,1128.3187,0.0,14056.2957,呼和浩特,北区,华北区,HBR3-N-03935,GT-MT,5,0.4166666666666667
哈尔滨润牛商业有限公司,0.0,0.0,0.0,0.0,,0.0,0.0,,8020.5031,11774.3612,12283.3807,,哈尔滨,北区,东北区,RTM-N-00129,大润发,4,0.3333333333333333
哈尔滨润途商业有限公司,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,30538.3815,40500.7239,,哈尔滨,北区,东北区,RTM-N-00072,大润发,3,0.25
哈尔滨道外大润发商业有限公司,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,19748.7501,21742.1515,28198.2817,哈尔滨,北区,东北区,RTM-0307,大润发,3,0.25
唐镇阳光城店,11476.4609,26880.2742,0.0,0.0,0.0,0.0,15028.5587,13662.7545,12344.4296,19849.3142,14876.3016,12769.2097,上海,东区,苏沪区,YH-N-00324,永辉,8,0.6666666666666666
商丘市-安奇乐易-睢阳店,20573.52,0.0,,0.0,2066.3038,476.6869,1850.2049,386.9577,14772.5817,-4903.0533,0.0,0.0,商丘,北区,河南区,SHQ-00011,GT-MT,6,0.5
嘉兴华府银泰店,15512.5702,0.0,79350.0162,13113.5129,11799.242,6918.2675,,19629.9189,15302.6833,18912.8607,12524.5937,11204.8817,嘉兴,东区,浙江区,YH-N-00820,永辉,11,0.9166666666666666
嘉兴大润发超市有限公司,44639.1799,,90728.169,34490.1972,34630.3829,35245.6327,44880.4306,37739.1508,37705.644,48637.8077,54257.9013,43679.3574,嘉兴,东区,浙江区,RTM-N-00088,大润发,11,0.9166666666666666
嘉兴市桐乡市新城吾悦,25750.3743,0.0,114846.5925,34047.8442,23474.5072,-5050.6771,31971.8182,27665.1345,24167.5463,30964.708,22920.4135,19861.8444,嘉兴,东区,浙江区,YH-N-00220,永辉,10,0.8333333333333334
嘉兴市海昌路店,27888.124,59106.3864,198151.98277304566,31271.1072,26448.4145,22472.043,35353.8284,,24077.6135,32196.0359,30814.667,23082.1603,嘉兴,东区,浙江区,YH-00128,永辉,12,1.0
嘉兴平湖新城吾悦广场店,13473.3481,,78360.4713,17313.4729,11061.5451,9032.722,20941.0507,19417.1783,15363.3529,14215.2737,16137.7278,12324.0984,平湖,东区,浙江区,YH-N-00912,永辉,12,1.0
嘉兴欧尚超市有限公司南湖店中环东路店,66692.6023,69905.0805,137425.8982,60820.2625,64717.6779,55978.1419,71943.2869,,,81245.1832,93628.1437,72800.6192,嘉兴,东区,浙江区,AUC-0009,大润发,12,1.0
嘉善大润发,51426.6091,42756.8235,98777.0019,49794.2223,31845.9966,43488.7488,64353.5015,48366.9991,44206.8064,53354.9698,66815.2447,62667.1712,嘉善县,东区,浙江区,RTM-0170,大润发,12,1.0
